# vis: 7m.ms
# From plot 0
# x y chan scan field ant1 ant2 ant1name ant2name time freq spw corr obs
# U V None None None None None None None MJD(seconds) GHz None None None
9.57274 -5.25117 0 6 5 5 9 J502@J502 J505@J505 5045031781.763 115.000000000 0 XX 0
-11.8503 -4.14086 0 6 5 6 7 J506@J506 J503@J503 5045031781.763 115.000000000 0 YY 0
-21.6896 -12.3007 0 6 5 6 8 J506@J506 J504@J504 5045031781.763 115.000000000 0 XX 0
4.89749 -12.8441 0 6 5 6 9 J506@J506 J505@J505 5045031781.763 115.000000000 0 YY 0
-9.83928 -8.15987 0 6 5 7 8 J503@J503 J504@J504 5045031781.763 115.000000000 0 XX 0
16.7478 -8.70327 0 6 5 7 9 J503@J503 J505@J505 5045031781.763 115.000000000 0 YY 0
26.5871 -0.543393 0 6 5 8 9 J504@J504 J505@J505 5045031781.763 115.000000000 0 XX 0
11.3129 -1.18066 0 7 6 0 1 N601@N601 N602@N602 5045031811.763 115.000000000 0 XX 0
9.5929 43.6277 0 7 6 0 2 N601@N601 N604@N604 5045031811.763 115.000000000 0 YY 0
-5.64216 33.2052 0 7 6 0 3 N601@N601 N606@N606 5045031811.763 115.000000000 0 XX 0
6.4858 15.4093 0 7 6 0 4 N601@N601 J501@J501 5045031811.763 115.000000000 0 YY 0
12.3428 21.3856 0 7 6 0 5 N601@N601 J502@J502 5045031811.763 115.000000000 0 XX 0
17.0294 28.9739 0 7 6 0 6 N601@N601 J506@J506 5045031811.763 115.000000000 0 YY 0
5.1637 24.8448 0 7 6 0 7 N601@N601 J503@J503 5045031811.763 115.000000000 0 XX 0
-4.69259 16.6947 0 7 6 0 8 N601@N601 J504@J504 5045031811.763 115.000000000 0 YY 0
21.9203 16.125 0 7 6 0 9 N601@N601 J505@J505 5045031811.763 115.000000000 0 XX 0
-1.71996 44.8083 0 7 6 1 2 N602@N602 N604@N604 5045031811.763 115.000000000 0 YY 0
-16.955 34.3859 0 7 6 1 3 N602@N602 N606@N606 5045031811.763 115.000000000 0 XX 0
-4.82705 16.5899 0 7 6 1 4 N602@N602 J501@J501 5045031811.763 115.000000000 0 YY 0
1.02993 22.5663 0 7 6 1 5 N602@N602 J502@J502 5045031811.763 115.000000000 0 XX 0
5.71657 30.1546 0 7 6 1 6 N602@N602 J506@J506 5045031811.763 115.000000000 0 YY 0
-6.14915 26.0255 0 7 6 1 7 N602@N602 J503@J503 5045031811.763 115.000000000 0 XX 0
-16.0054 17.8753 0 7 6 1 8 N602@N602 J504@J504 5045031811.763 115.000000000 0 YY 0
10.6074 17.3056 0 7 6 1 9 N602@N602 J505@J505 5045031811.763 115.000000000 0 XX 0
-15.2351 -10.4224 0 7 6 2 3 N604@N604 N606@N606 5045031811.763 115.000000000 0 YY 0
-3.10709 -28.2184 0 7 6 2 4 N604@N604 J501@J501 5045031811.763 115.000000000 0 XX 0
2.74989 -22.242 0 7 6 2 5 N604@N604 J502@J502 5045031811.763 115.000000000 0 YY 0
7.43653 -14.6537 0 7 6 2 6 N604@N604 J506@J506 5045031811.763 115.000000000 0 XX 0
-4.42919 -18.7828 0 7 6 2 7 N604@N604 J503@J503 5045031811.763 115.000000000 0 YY 0
-14.2855 -26.933 0 7 6 2 8 N604@N604 J504@J504 5045031811.763 115.000000000 0 XX 0
12.3274 -27.5027 0 7 6 2 9 N604@N604 J505@J505 5045031811.763 115.000000000 0 YY 0
12.128 -17.796 0 7 6 3 4 N606@N606 J501@J501 5045031811.763 115.000000000 0 XX 0
17.9849 -11.8196 0 7 6 3 5 N606@N606 J502@J502 5045031811.763 115.000000000 0 YY 0
22.6716 -4.23129 0 7 6 3 6 N606@N606 J506@J506 5045031811.763 115.000000000 0 XX 0
10.8059 -8.36042 0 7 6 3 7 N606@N606 J503@J503 5045031811.763 115.000000000 0 YY 0
0.949569 -16.5106 0 7 6 3 8 N606@N606 J504@J504 5045031811.763 115.000000000 0 XX 0
27.5624 -17.0803 0 7 6 3 9 N606@N606 J505@J505 5045031811.763 115.000000000 0 YY 0
5.85698 5.97635 0 7 6 4 5 J501@J501 J502@J502 5045031811.763 115.000000000 0 XX 0
10.5436 13.5647 0 7 6 4 6 J501@J501 J506@J506 5045031811.763 115.000000000 0 YY 0
-1.3221 9.43554 0 7 6 4 7 J501@J501 J503@J503 5045031811.763 115.000000000 0 XX 0
-11.1784 1.28541 0 7 6 4 8 J501@J501 J504@J504 5045031811.763 115.000000000 0 YY 0
15.4345 0.715703 0 7 6 4 9 J501@J501 J505@J505 5045031811.763 115.000000000 0 XX 0
4.68664 7.58832 0 7 6 5 6 J502@J502 J506@J506 5045031811.763 115.000000000 0 YY 0
-7.17908 3.45919 0 7 6 5 7 J502@J502 J503@J503 5045031811.763 115.000000000 0 XX 0
-17.0354 -4.69094 0 7 6 5 8 J502@J502 J504@J504 5045031811.763 115.000000000 0 YY 0
9.57749 -5.26064 0 7 6 5 9 J502@J502 J505@J505 5045031811.763 115.000000000 0 XX 0
-11.8657 -4.12913 0 7 6 6 7 J506@J506 J503@J503 5045031811.763 115.000000000 0 YY 0
-21.722 -12.2793 0 7 6 6 8 J506@J506 J504@J504 5045031811.763 115.000000000 0 XX 0
4.89085 -12.849 0 7 6 6 9 J506@J506 J505@J505 5045031811.763 115.000000000 0 YY 0
-9.85629 -8.15013 0 7 6 7 8 J503@J503 J504@J504 5045031811.763 115.000000000 0 XX 0
16.7566 -8.71984 0 7 6 7 9 J503@J503 J505@J505 5045031811.763 115.000000000 0 YY 0
26.6129 -0.569706 0 7 6 8 9 J504@J504 J505@J505 5045031811.763 115.000000000 0 XX 0
11.3229 -1.19186 0 8 7 0 1 N601@N601 N602@N602 5045031841.763 115.000000000 0 XX 0
9.64125 43.6181 0 8 7 0 2 N601@N601 N604@N604 5045031841.763 115.000000000 0 YY 0
-5.61809 33.2108 0 8 7 0 3 N601@N601 N606@N606 5045031841.763 115.000000000 0 XX 0
6.50592 15.4028 0 8 7 0 4 N601@N601 J501@J501 5045031841.763 115.000000000 0 YY 0
12.374 21.3734 0 8 7 0 5 N601@N601 J502@J502 5045031841.763 115.000000000 0 XX 0
17.072 28.9571 0 8 7 0 6 N601@N601 J506@J506 5045031841.763 115.000000000 0 YY 0
5.19095 24.8397 0 8 7 0 7 N601@N601 J503@J503 5045031841.763 115.000000000 0 XX 0
-4.68232 16.6993 0 8 7 0 8 N601@N601 J504@J504 5045031841.763 115.000000000 0 YY 0
21.9562 16.1033 0 8 7 0 9 N601@N601 J505@J505 5045031841.763 115.000000000 0 XX 0
-1.68165 44.81 0 8 7 1 2 N602@N602 N604@N604 5045031841.763 115.000000000 0 YY 0
-16.941 34.4027 0 8 7 1 3 N602@N602 N606@N606 5045031841.763 115.000000000 0 XX 0
-4.81698 16.5947 0 8 7 1 4 N602@N602 J501@J501 5045031841.763 115.000000000 0 YY 0
1.05109 22.5653 0 8 7 1 5 N602@N602 J502@J502 5045031841.763 115.000000000 0 XX 0
5.74911 30.1489 0 8 7 1 6 N602@N602 J506@J506 5045031841.763 115.000000000 0 YY 0
-6.13195 26.0315 0 8 7 1 7 N602@N602 J503@J503 5045031841.763 115.000000000 0 XX 0
-16.0052 17.8912 0 8 7 1 8 N602@N602 J504@J504 5045031841.763 115.000000000 0 YY 0
10.6333 17.2951 0 8 7 1 9 N602@N602 J505@J505 5045031841.763 115.000000000 0 XX 0
-15.2593 -10.4073 0 8 7 2 3 N604@N604 N606@N606 5045031841.763 115.000000000 0 YY 0
-3.13534 -28.2153 0 8 7 2 4 N604@N604 J501@J501 5045031841.763 115.000000000 0 XX 0
2.73274 -22.2448 0 8 7 2 5 N604@N604 J502@J502 5045031841.763 115.000000000 0 YY 0
7.43075 -14.6611 0 8 7 2 6 N604@N604 J506@J506 5045031841.763 115.000000000 0 XX 0
-4.4503 -18.7785 0 8 7 2 7 N604@N604 J503@J503 5045031841.763 115.000000000 0 YY 0
-14.3236 -26.9188 0 8 7 2 8 N604@N604 J504@J504 5045031841.763 115.000000000 0 XX 0
12.3149 -27.5149 0 8 7 2 9 N604@N604 J505@J505 5045031841.763 115.000000000 0 YY 0
12.124 -17.808 0 8 7 3 4 N606@N606 J501@J501 5045031841.763 115.000000000 0 XX 0
17.9921 -11.8374 0 8 7 3 5 N606@N606 J502@J502 5045031841.763 115.000000000 0 YY 0
22.6901 -4.25373 0 8 7 3 6 N606@N606 J506@J506 5045031841.763 115.000000000 0 XX 0
10.809 -8.37111 0 8 7 3 7 N606@N606 J503@J503 5045031841.763 115.000000000 0 YY 0
0.935772 -16.5115 0 8 7 3 8 N606@N606 J504@J504 5045031841.763 115.000000000 0 XX 0
27.5743 -17.1075 0 8 7 3 9 N606@N606 J505@J505 5045031841.763 115.000000000 0 YY 0
5.86808 5.97055 0 8 7 4 5 J501@J501 J502@J502 5045031841.763 115.000000000 0 XX 0
10.5661 13.5542 0 8 7 4 6 J501@J501 J506@J506 5045031841.763 115.000000000 0 YY 0
-1.31497 9.43685 0 8 7 4 7 J501@J501 J503@J503 5045031841.763 115.000000000 0 XX 0
-11.1882 1.29647 0 8 7 4 8 J501@J501 J504@J504 5045031841.763 115.000000000 0 YY 0
15.4503 0.700427 0 8 7 4 9 J501@J501 J505@J505 5045031841.763 115.000000000 0 XX 0
4.69801 7.58368 0 8 7 5 6 J502@J502 J506@J506 5045031841.763 115.000000000 0 YY 0
-7.18304 3.4663 0 8 7 5 7 J502@J502 J503@J503 5045031841.763 115.000000000 0 XX 0
-17.0563 -4.67408 0 8 7 5 8 J502@J502 J504@J504 5045031841.763 115.000000000 0 YY 0
9.58221 -5.27012 0 8 7 5 9 J502@J502 J505@J505 5045031841.763 115.000000000 0 XX 0
-11.8811 -4.11738 0 8 7 6 7 J506@J506 J503@J503 5045031841.763 115.000000000 0 YY 0
-21.7543 -12.2578 0 8 7 6 8 J506@J506 J504@J504 5045031841.763 115.000000000 0 XX 0
4.88419 -12.8538 0 8 7 6 9 J506@J506 J505@J505 5045031841.763 115.000000000 0 YY 0
-9.87327 -8.14037 0 8 7 7 8 J503@J503 J504@J504 5045031841.763 115.000000000 0 XX 0
16.7652 -8.73642 0 8 7 7 9 J503@J503 J505@J505 5045031841.763 115.000000000 0 YY 0
26.6385 -0.596045 0 8 7 8 9 J504@J504 J505@J505 5045031841.763 115.000000000 0 XX 0
11.3329 -1.20307 0 9 8 0 1 N601@N601 N602@N602 5045031871.763 115.000000000 0 XX 0
9.68957 43.6086 0 9 8 0 2 N601@N601 N604@N604 5045031871.763 115.000000000 0 YY 0
-5.594 33.2163 0 9 8 0 3 N601@N601 N606@N606 5045031871.763 115.000000000 0 XX 0
6.526 15.3964 0 9 8 0 4 N601@N601 J501@J501 5045031871.763 115.000000000 0 YY 0
12.4052 21.3611 0 9 8 0 5 N601@N601 J502@J502 5045031871.763 115.000000000 0 XX 0
17.1145 28.9402 0 9 8 0 6 N601@N601 J506@J506 5045031871.763 115.000000000 0 YY 0
5.21817 24.8345 0 9 8 0 7 N601@N601 J503@J503 5045031871.763 115.000000000 0 XX 0
-4.67203 16.7039 0 9 8 0 8 N601@N601 J504@J504 5045031871.763 115.000000000 0 YY 0
21.992 16.0815 0 9 8 0 9 N601@N601 J505@J505 5045031871.763 115.000000000 0 XX 0
-1.64333 44.8117 0 9 8 1 2 N602@N602 N604@N604 5045031871.763 115.000000000 0 YY 0
-16.9269 34.4194 0 9 8 1 3 N602@N602 N606@N606 5045031871.763 115.000000000 0 XX 0
-4.8069 16.5995 0 9 8 1 4 N602@N602 J501@J501 5045031871.763 115.000000000 0 YY 0
1.07225 22.5642 0 9 8 1 5 N602@N602 J502@J502 5045031871.763 115.000000000 0 XX 0
5.78162 30.1432 0 9 8 1 6 N602@N602 J506@J506 5045031871.763 115.000000000 0 YY 0
-6.11473 26.0376 0 9 8 1 7 N602@N602 J503@J503 5045031871.763 115.000000000 0 XX 0
-16.0049 17.907 0 9 8 1 8 N602@N602 J504@J504 5045031871.763 115.000000000 0 YY 0
10.6591 17.2846 0 9 8 1 9 N602@N602 J505@J505 5045031871.763 115.000000000 0 XX 0
-15.2836 -10.3922 0 9 8 2 3 N604@N604 N606@N606 5045031871.763 115.000000000 0 YY 0
-3.16357 -28.2122 0 9 8 2 4 N604@N604 J501@J501 5045031871.763 115.000000000 0 XX 0
2.71558 -22.2474 0 9 8 2 5 N604@N604 J502@J502 5045031871.763 115.000000000 0 YY 0
7.42495 -14.6684 0 9 8 2 6 N604@N604 J506@J506 5045031871.763 115.000000000 0 XX 0
-4.4714 -18.774 0 9 8 2 7 N604@N604 J503@J503 5045031871.763 115.000000000 0 YY 0
-14.3616 -26.9046 0 9 8 2 8 N604@N604 J504@J504 5045031871.763 115.000000000 0 XX 0
12.3025 -27.5271 0 9 8 2 9 N604@N604 J505@J505 5045031871.763 115.000000000 0 YY 0
12.12 -17.8199 0 9 8 3 4 N606@N606 J501@J501 5045031871.763 115.000000000 0 XX 0
17.9991 -11.8552 0 9 8 3 5 N606@N606 J502@J502 5045031871.763 115.000000000 0 YY 0
22.7085 -4.27618 0 9 8 3 6 N606@N606 J506@J506 5045031871.763 115.000000000 0 XX 0
10.8122 -8.38181 0 9 8 3 7 N606@N606 J503@J503 5045031871.763 115.000000000 0 YY 0
0.921971 -16.5124 0 9 8 3 8 N606@N606 J504@J504 5045031871.763 115.000000000 0 XX 0
27.586 -17.1348 0 9 8 3 9 N606@N606 J505@J505 5045031871.763 115.000000000 0 YY 0
5.87915 5.96474 0 9 8 4 5 J501@J501 J502@J502 5045031871.763 115.000000000 0 XX 0
10.5885 13.5438 0 9 8 4 6 J501@J501 J506@J506 5045031871.763 115.000000000 0 YY 0
-1.30783 9.43814 0 9 8 4 7 J501@J501 J503@J503 5045031871.763 115.000000000 0 XX 0
-11.198 1.30754 0 9 8 4 8 J501@J501 J504@J504 5045031871.763 115.000000000 0 YY 0
15.466 0.685136 0 9 8 4 9 J501@J501 J505@J505 5045031871.763 115.000000000 0 XX 0
4.70937 7.57903 0 9 8 5 6 J502@J502 J506@J506 5045031871.763 115.000000000 0 YY 0
-7.18698 3.47341 0 9 8 5 7 J502@J502 J503@J503 5045031871.763 115.000000000 0 XX 0
-17.0772 -4.65719 0 9 8 5 8 J502@J502 J504@J504 5045031871.763 115.000000000 0 YY 0
9.58688 -5.2796 0 9 8 5 9 J502@J502 J505@J505 5045031871.763 115.000000000 0 XX 0
-11.8963 -4.10562 0 9 8 6 7 J506@J506 J503@J503 5045031871.763 115.000000000 0 YY 0
-21.7865 -12.2362 0 9 8 6 8 J506@J506 J504@J504 5045031871.763 115.000000000 0 XX 0
4.87751 -12.8586 0 9 8 6 9 J506@J506 J505@J505 5045031871.763 115.000000000 0 YY 0
-9.8902 -8.1306 0 9 8 7 8 J503@J503 J504@J504 5045031871.763 115.000000000 0 XX 0
16.7739 -8.75301 0 9 8 7 9 J503@J503 J505@J505 5045031871.763 115.000000000 0 YY 0
26.6641 -0.622408 0 9 8 8 9 J504@J504 J505@J505 5045031871.763 115.000000000 0 XX 0
11.3477 -1.21872 0 10 9 0 1 N601@N601 N602@N602 5045031901.763 115.000000000 0 XX 0
9.76144 43.5947 0 10 9 0 2 N601@N601 N604@N604 5045031901.763 115.000000000 0 YY 0
-5.55811 33.2237 0 10 9 0 3 N601@N601 N606@N606 5045031901.763 115.000000000 0 XX 0
6.55587 15.3872 0 10 9 0 4 N601@N601 J501@J501 5045031901.763 115.000000000 0 YY 0
12.4515 21.3438 0 10 9 0 5 N601@N601 J502@J502 5045031901.763 115.000000000 0 XX 0
17.1777 28.9162 0 10 9 0 6 N601@N601 J506@J506 5045031901.763 115.000000000 0 YY 0
5.25867 24.8271 0 10 9 0 7 N601@N601 J503@J503 5045031901.763 115.000000000 0 XX 0
-4.65669 16.7102 0 10 9 0 8 N601@N601 J504@J504 5045031901.763 115.000000000 0 YY 0
22.0453 16.051 0 10 9 0 9 N601@N601 J505@J505 5045031901.763 115.000000000 0 XX 0
-1.58629 44.8135 0 10 9 1 2 N602@N602 N604@N604 5045031901.763 115.000000000 0 YY 0
-16.9058 34.4424 0 10 9 1 3 N602@N602 N606@N606 5045031901.763 115.000000000 0 XX 0
-4.79186 16.6059 0 10 9 1 4 N602@N602 J501@J501 5045031901.763 115.000000000 0 YY 0
1.10374 22.5625 0 10 9 1 5 N602@N602 J502@J502 5045031901.763 115.000000000 0 XX 0
5.83 30.1349 0 10 9 1 6 N602@N602 J506@J506 5045031901.763 115.000000000 0 YY 0
-6.08906 26.0458 0 10 9 1 7 N602@N602 J503@J503 5045031901.763 115.000000000 0 XX 0
-16.0044 17.9289 0 10 9 1 8 N602@N602 J504@J504 5045031901.763 115.000000000 0 YY 0
10.6975 17.2697 0 10 9 1 9 N602@N602 J505@J505 5045031901.763 115.000000000 0 XX 0
-15.3196 -10.371 0 10 9 2 3 N604@N604 N606@N606 5045031901.763 115.000000000 0 YY 0
-3.20557 -28.2075 0 10 9 2 4 N604@N604 J501@J501 5045031901.763 115.000000000 0 XX 0
2.69003 -22.251 0 10 9 2 5 N604@N604 J502@J502 5045031901.763 115.000000000 0 YY 0
7.41628 -14.6785 0 10 9 2 6 N604@N604 J506@J506 5045031901.763 115.000000000 0 XX 0
-4.50277 -18.7677 0 10 9 2 7 N604@N604 J503@J503 5045031901.763 115.000000000 0 YY 0
-14.4181 -26.8845 0 10 9 2 8 N604@N604 J504@J504 5045031901.763 115.000000000 0 XX 0
12.2838 -27.5438 0 10 9 2 9 N604@N604 J505@J505 5045031901.763 115.000000000 0 YY 0
12.114 -17.8365 0 10 9 3 4 N606@N606 J501@J501 5045031901.763 115.000000000 0 XX 0
18.0096 -11.88 0 10 9 3 5 N606@N606 J502@J502 5045031901.763 115.000000000 0 YY 0
22.7358 -4.30752 0 10 9 3 6 N606@N606 J506@J506 5045031901.763 115.000000000 0 XX 0
10.8168 -8.39666 0 10 9 3 7 N606@N606 J503@J503 5045031901.763 115.000000000 0 YY 0
0.901424 -16.5135 0 10 9 3 8 N606@N606 J504@J504 5045031901.763 115.000000000 0 XX 0
27.6034 -17.1728 0 10 9 3 9 N606@N606 J505@J505 5045031901.763 115.000000000 0 YY 0
5.8956 5.95655 0 10 9 4 5 J501@J501 J502@J502 5045031901.763 115.000000000 0 XX 0
10.6219 13.529 0 10 9 4 6 J501@J501 J506@J506 5045031901.763 115.000000000 0 YY 0
-1.2972 9.43985 0 10 9 4 7 J501@J501 J503@J503 5045031901.763 115.000000000 0 XX 0
-11.2126 1.323 0 10 9 4 8 J501@J501 J504@J504 5045031901.763 115.000000000 0 YY 0
15.4894 0.663757 0 10 9 4 9 J501@J501 J505@J505 5045031901.763 115.000000000 0 XX 0
4.72625 7.57244 0 10 9 5 6 J502@J502 J506@J506 5045031901.763 115.000000000 0 YY 0
-7.1928 3.4833 0 10 9 5 7 J502@J502 J503@J503 5045031901.763 115.000000000 0 XX 0
-17.1082 -4.63355 0 10 9 5 8 J502@J502 J504@J504 5045031901.763 115.000000000 0 YY 0
9.5938 -5.2928 0 10 9 5 9 J502@J502 J505@J505 5045031901.763 115.000000000 0 XX 0
-11.9191 -4.08914 0 10 9 6 7 J506@J506 J503@J503 5045031901.763 115.000000000 0 YY 0
-21.8344 -12.206 0 10 9 6 8 J506@J506 J504@J504 5045031901.763 115.000000000 0 XX 0
4.86755 -12.8652 0 10 9 6 9 J506@J506 J505@J505 5045031901.763 115.000000000 0 YY 0
-9.91536 -8.11685 0 10 9 7 8 J503@J503 J504@J504 5045031901.763 115.000000000 0 XX 0
16.7866 -8.7761 0 10 9 7 9 J503@J503 J505@J505 5045031901.763 115.000000000 0 YY 0
26.702 -0.659248 0 10 9 8 9 J504@J504 J505@J505 5045031901.763 115.000000000 0 XX 0
11.3576 -1.22995 0 11 10 0 1 N601@N601 N602@N602 5045031931.763 115.000000000 0 XX 0
9.80967 43.5851 0 11 10 0 2 N601@N601 N604@N604 5045031931.763 115.000000000 0 YY 0
-5.53396 33.2292 0 11 10 0 3 N601@N601 N606@N606 5045031931.763 115.000000000 0 XX 0
6.57589 15.3807 0 11 10 0 4 N601@N601 J501@J501 5045031931.763 115.000000000 0 YY 0
12.4825 21.3314 0 11 10 0 5 N601@N601 J502@J502 5045031931.763 115.000000000 0 XX 0
17.2201 28.8992 0 11 10 0 6 N601@N601 J506@J506 5045031931.763 115.000000000 0 YY 0
5.28585 24.8219 0 11 10 0 7 N601@N601 J503@J503 5045031931.763 115.000000000 0 XX 0
-4.64635 16.7148 0 11 10 0 8 N601@N601 J504@J504 5045031931.763 115.000000000 0 YY 0
22.0809 16.0291 0 11 10 0 9 N601@N601 J505@J505 5045031931.763 115.000000000 0 XX 0
-1.54796 44.815 0 11 10 1 2 N602@N602 N604@N604 5045031931.763 115.000000000 0 YY 0
-16.8916 34.4592 0 11 10 1 3 N602@N602 N606@N606 5045031931.763 115.000000000 0 XX 0
-4.78173 16.6107 0 11 10 1 4 N602@N602 J501@J501 5045031931.763 115.000000000 0 YY 0
1.12489 22.5614 0 11 10 1 5 N602@N602 J502@J502 5045031931.763 115.000000000 0 XX 0
5.86245 30.1291 0 11 10 1 6 N602@N602 J506@J506 5045031931.763 115.000000000 0 YY 0
-6.07177 26.0518 0 11 10 1 7 N602@N602 J503@J503 5045031931.763 115.000000000 0 XX 0
-16.004 17.9448 0 11 10 1 8 N602@N602 J504@J504 5045031931.763 115.000000000 0 YY 0
10.7233 17.2591 0 11 10 1 9 N602@N602 J505@J505 5045031931.763 115.000000000 0 XX 0
-15.3436 -10.3558 0 11 10 2 3 N604@N604 N606@N606 5045031931.763 115.000000000 0 YY 0
-3.23377 -28.2043 0 11 10 2 4 N604@N604 J501@J501 5045031931.763 115.000000000 0 XX 0
2.67285 -22.2536 0 11 10 2 5 N604@N604 J502@J502 5045031931.763 115.000000000 0 YY 0
7.41041 -14.6859 0 11 10 2 6 N604@N604 J506@J506 5045031931.763 115.000000000 0 XX 0
-4.52382 -18.7632 0 11 10 2 7 N604@N604 J503@J503 5045031931.763 115.000000000 0 YY 0
-14.456 -26.8702 0 11 10 2 8 N604@N604 J504@J504 5045031931.763 115.000000000 0 XX 0
12.2712 -27.5559 0 11 10 2 9 N604@N604 J505@J505 5045031931.763 115.000000000 0 YY 0
12.1099 -17.8485 0 11 10 3 4 N606@N606 J501@J501 5045031931.763 115.000000000 0 XX 0
18.0165 -11.8978 0 11 10 3 5 N606@N606 J502@J502 5045031931.763 115.000000000 0 YY 0
22.754 -4.33002 0 11 10 3 6 N606@N606 J506@J506 5045031931.763 115.000000000 0 XX 0
10.8198 -8.40736 0 11 10 3 7 N606@N606 J503@J503 5045031931.763 115.000000000 0 YY 0
0.887615 -16.5144 0 11 10 3 8 N606@N606 J504@J504 5045031931.763 115.000000000 0 XX 0
27.6149 -17.2001 0 11 10 3 9 N606@N606 J505@J505 5045031931.763 115.000000000 0 YY 0
5.90662 5.95071 0 11 10 4 5 J501@J501 J502@J502 5045031931.763 115.000000000 0 XX 0
10.6442 13.5185 0 11 10 4 6 J501@J501 J506@J506 5045031931.763 115.000000000 0 YY 0
-1.29004 9.44113 0 11 10 4 7 J501@J501 J503@J503 5045031931.763 115.000000000 0 XX 0
-11.2222 1.3341 0 11 10 4 8 J501@J501 J504@J504 5045031931.763 115.000000000 0 YY 0
15.505 0.648423 0 11 10 4 9 J501@J501 J505@J505 5045031931.763 115.000000000 0 XX 0
4.73756 7.56776 0 11 10 5 6 J502@J502 J506@J506 5045031931.763 115.000000000 0 YY 0
-7.19667 3.49042 0 11 10 5 7 J502@J502 J503@J503 5045031931.763 115.000000000 0 XX 0
-17.1289 -4.61661 0 11 10 5 8 J502@J502 J504@J504 5045031931.763 115.000000000 0 YY 0
9.59839 -5.30229 0 11 10 5 9 J502@J502 J505@J505 5045031931.763 115.000000000 0 XX 0
-11.9342 -4.07734 0 11 10 6 7 J506@J506 J503@J503 5045031931.763 115.000000000 0 YY 0
-21.8664 -12.1844 0 11 10 6 8 J506@J506 J504@J504 5045031931.763 115.000000000 0 XX 0
4.86083 -12.87 0 11 10 6 9 J506@J506 J505@J505 5045031931.763 115.000000000 0 YY 0
-9.9322 -8.10703 0 11 10 7 8 J503@J503 J504@J504 5045031931.763 115.000000000 0 XX 0
16.7951 -8.79271 0 11 10 7 9 J503@J503 J505@J505 5045031931.763 115.000000000 0 YY 0
26.7273 -0.685681 0 11 10 8 9 J504@J504 J505@J505 5045031931.763 115.000000000 0 XX 0
11.3675 -1.24119 0 12 11 0 1 N601@N601 N602@N602 5045031961.763 115.000000000 0 XX 0
9.85785 43.5753 0 12 11 0 2 N601@N601 N604@N604 5045031961.763 115.000000000 0 YY 0
-5.5098 33.2347 0 12 11 0 3 N601@N601 N606@N606 5045031961.763 115.000000000 0 XX 0
6.59589 15.3742 0 12 11 0 4 N601@N601 J501@J501 5045031961.763 115.000000000 0 YY 0
12.5135 21.3191 0 12 11 0 5 N601@N601 J502@J502 5045031961.763 115.000000000 0 XX 0
17.2624 28.8821 0 12 11 0 6 N601@N601 J506@J506 5045031961.763 115.000000000 0 YY 0
5.313 24.8166 0 12 11 0 7 N601@N601 J503@J503 5045031961.763 115.000000000 0 XX 0
-4.636 16.7194 0 12 11 0 8 N601@N601 J504@J504 5045031961.763 115.000000000 0 YY 0
22.1164 16.0073 0 12 11 0 9 N601@N601 J505@J505 5045031961.763 115.000000000 0 XX 0
-1.50962 44.8165 0 12 11 1 2 N602@N602 N604@N604 5045031961.763 115.000000000 0 YY 0
-16.8773 34.4759 0 12 11 1 3 N602@N602 N606@N606 5045031961.763 115.000000000 0 XX 0
-4.77158 16.6154 0 12 11 1 4 N602@N602 J501@J501 5045031961.763 115.000000000 0 YY 0
1.14604 22.5603 0 12 11 1 5 N602@N602 J502@J502 5045031961.763 115.000000000 0 XX 0
5.89489 30.1233 0 12 11 1 6 N602@N602 J506@J506 5045031961.763 115.000000000 0 YY 0
-6.05447 26.0578 0 12 11 1 7 N602@N602 J503@J503 5045031961.763 115.000000000 0 XX 0
-16.0035 17.9606 0 12 11 1 8 N602@N602 J504@J504 5045031961.763 115.000000000 0 YY 0
10.749 17.2485 0 12 11 1 9 N602@N602 J505@J505 5045031961.763 115.000000000 0 XX 0
-15.3677 -10.3406 0 12 11 2 3 N604@N604 N606@N606 5045031961.763 115.000000000 0 YY 0
-3.26196 -28.2011 0 12 11 2 4 N604@N604 J501@J501 5045031961.763 115.000000000 0 XX 0
2.65565 -22.2563 0 12 11 2 5 N604@N604 J502@J502 5045031961.763 115.000000000 0 YY 0
7.40451 -14.6932 0 12 11 2 6 N604@N604 J506@J506 5045031961.763 115.000000000 0 XX 0
-4.54485 -18.7587 0 12 11 2 7 N604@N604 J503@J503 5045031961.763 115.000000000 0 YY 0
-14.4938 -26.8559 0 12 11 2 8 N604@N604 J504@J504 5045031961.763 115.000000000 0 XX 0
12.2586 -27.5681 0 12 11 2 9 N604@N604 J505@J505 5045031961.763 115.000000000 0 YY 0
12.1057 -17.8605 0 12 11 3 4 N606@N606 J501@J501 5045031961.763 115.000000000 0 XX 0
18.0233 -11.9156 0 12 11 3 5 N606@N606 J502@J502 5045031961.763 115.000000000 0 YY 0
22.7722 -4.35255 0 12 11 3 6 N606@N606 J506@J506 5045031961.763 115.000000000 0 XX 0
10.8228 -8.41807 0 12 11 3 7 N606@N606 J503@J503 5045031961.763 115.000000000 0 YY 0
0.873802 -16.5153 0 12 11 3 8 N606@N606 J504@J504 5045031961.763 115.000000000 0 XX 0
27.6262 -17.2274 0 12 11 3 9 N606@N606 J505@J505 5045031961.763 115.000000000 0 YY 0
5.91762 5.94486 0 12 11 4 5 J501@J501 J502@J502 5045031961.763 115.000000000 0 XX 0
10.6665 13.5079 0 12 11 4 6 J501@J501 J506@J506 5045031961.763 115.000000000 0 YY 0
